"experiment","subject","response","ground_truth","trial","sequence","streak","repetition"
"Exp2a",364,"probability",40,16,"[1,1,0,1,0,1,0,0]",2,43
"Exp2a",364,"probability",40,17,"[0,1,0,0,1,0,1,0]",1,42
"Exp2a",364,"probability",60,18,"[0,0,1,1,1,1,0,1]",1,58
"Exp2a",365,"probability",40,1,"[1,1,0,0,1,0,1,0]",1,51
"Exp2a",365,"probability",60,2,"[0,1,1,0,1,0,0,1]",1,48
"Exp2a",365,"probability",60,3,"[1,0,0,0,1,1,1,1]",4,49
"Exp2a",365,"probability",40,4,"[1,0,0,0,0,0,1,0]",1,50
"Exp2a",365,"probability",60,5,"[1,1,1,0,0,0,0,1]",1,50
"Exp2a",365,"probability",40,6,"[0,0,1,1,1,1,1,0]",1,51
"Exp2a",365,"probability",60,7,"[1,1,1,1,1,1,1,1]",8,49
"Exp2a",365,"probability",40,8,"[1,1,0,1,1,0,0,0]",3,51
"Exp2a",365,"probability",60,9,"[1,1,1,1,0,1,1,1]",3,49
"Exp2a",365,"probability",40,10,"[1,0,1,0,0,1,1,0]",1,50
"Exp2a",365,"probability",40,11,"[1,1,1,1,0,1,0,0]",2,51
"Exp2a",365,"probability",40,12,"[1,0,1,0,0,0,1,0]",1,50
"Exp2a",365,"probability",60,13,"[1,0,1,1,1,0,1,1]",2,50
"Exp2a",365,"probability",60,14,"[1,1,0,1,0,1,0,1]",1,49
"Exp2a",365,"probability",60,15,"[1,0,0,1,1,1,0,1]",1,50
"Exp2a",365,"probability",40,16,"[1,0,1,0,1,1,1,0]",1,50
"Exp2a",365,"probability",40,17,"[1,0,1,1,1,0,0,0]",3,51
"Exp2a",365,"probability",60,18,"[0,1,0,1,1,1,1,1]",5,49
"Exp2a",366,"probability",60,1,"[0,1,1,0,0,1,1,0]",1,40
"Exp2a",366,"probability",60,2,"[1,1,0,0,0,1,1,0]",1,36
"Exp2a",366,"probability",60,3,"[1,0,1,0,0,1,1,0]",1,38
"Exp2a",366,"probability",60,4,"[0,1,1,0,0,0,0,0]",5,63
"Exp2a",366,"probability",60,5,"[1,0,1,0,0,0,0,0]",5,65
"Exp2a",366,"probability",60,6,"[1,1,1,1,1,0,1,0]",1,66
"Exp2a",366,"probability",60,7,"[1,0,1,0,0,0,0,0]",5,65
"Exp2a",366,"probability",60,8,"[0,0,1,0,1,0,0,0]",3,66
"Exp2a",366,"probability",60,9,"[0,0,1,1,0,0,0,0]",4,65
"Exp2a",366,"probability",60,10,"[0,0,1,0,0,1,1,0]",1,65
"Exp2a",366,"probability",60,11,"[0,0,1,0,1,1,1,0]",1,65
"Exp2a",366,"probability",60,12,"[1,1,0,0,1,0,0,0]",3,65
"Exp2a",366,"probability",60,13,"[0,1,0,0,0,0,0,0]",6,72
"Exp2a",366,"probability",40,14,"[0,1,0,0,0,0,0,1]",1,32
"Exp2a",366,"probability",60,15,"[0,0,0,0,0,0,1,0]",1,71
"Exp2a",366,"probability",40,16,"[0,1,1,1,0,0,1,1]",2,36
"Exp2a",366,"probability",40,17,"[1,0,1,0,0,1,1,1]",3,34
"Exp2a",366,"probability",40,18,"[0,0,0,0,0,0,0,1]",1,30
"Exp2a",367,"probability",60,1,"[0,0,1,1,0,1,0,0]",2,26
"Exp2a",367,"probability",40,2,"[1,0,1,0,1,1,0,1]",1,84
"Exp2a",367,"probability",60,3,"[0,0,0,0,0,0,0,0]",8,22
"Exp2a",367,"probability",60,4,"[1,0,1,0,0,1,0,0]",2,61
"Exp2a",367,"probability",60,5,"[1,0,1,0,1,1,0,0]",2,58
"Exp2a",367,"probability",40,6,"[0,0,0,0,0,0,0,1]",1,21
"Exp2a",367,"probability",40,7,"[0,1,0,0,0,0,0,1]",1,77
"Exp2a",367,"probability",40,8,"[0,0,0,0,0,1,0,1]",1,88
"Exp2a",367,"probability",60,9,"[0,1,1,1,1,0,0,0]",3,66
"Exp2a",367,"probability",60,10,"[0,1,1,1,1,0,1,0]",1,90
"Exp2a",367,"probability",60,11,"[0,0,1,1,0,0,0,0]",4,26
"Exp2a",367,"probability",60,12,"[0,0,1,1,0,1,0,0]",2,68
"Exp2a",367,"probability",40,13,"[1,0,1,0,0,0,1,1]",2,12
"Exp2a",367,"probability",40,14,"[0,0,1,0,1,0,1,1]",2,1
"Exp2a",367,"probability",60,15,"[1,0,1,1,0,0,0,0]",4,14
"Exp2a",367,"probability",40,16,"[1,1,1,1,0,0,0,1]",1,10
"Exp2a",367,"probability",40,17,"[0,0,1,0,0,1,0,1]",1,55
"Exp2a",367,"probability",60,18,"[1,0,0,0,1,1,0,0]",2,72
"Exp2a",368,"probability",60,1,"[0,1,0,0,0,1,0,0]",2,38
"Exp2a",368,"probability",40,2,"[0,1,1,0,0,0,1,1]",2,38
"Exp2a",368,"probability",40,3,"[0,0,0,1,0,0,0,1]",1,18
"Exp2a",368,"probability",40,4,"[0,0,0,0,0,1,0,1]",1,68
"Exp2a",368,"probability",40,5,"[0,0,0,1,0,1,1,1]",3,44
"Exp2a",368,"probability",60,6,"[0,1,0,1,1,1,1,0]",1,70
"Exp2a",368,"probability",60,7,"[0,0,0,1,0,0,1,0]",1,35
"Exp2a",368,"probability",60,8,"[0,1,0,1,0,1,1,0]",1,63
"Exp2a",368,"probability",60,9,"[0,1,0,0,1,1,0,0]",2,38
"Exp2a",368,"probability",40,10,"[1,1,1,0,0,0,0,1]",1,45
"Exp2a",368,"probability",60,11,"[0,1,0,0,0,1,0,0]",2,34
"Exp2a",368,"probability",60,12,"[1,1,0,0,0,0,0,0]",6,46
"Exp2a",368,"probability",60,13,"[1,0,0,1,0,1,1,0]",1,56
"Exp2a",368,"probability",60,14,"[1,0,1,1,1,0,1,0]",1,66
"Exp2a",368,"probability",40,15,"[0,0,1,1,1,0,1,1]",2,31
"Exp2a",368,"probability",40,16,"[1,0,0,1,0,1,1,1]",3,31
"Exp2a",368,"probability",60,17,"[0,0,0,0,1,1,0,0]",2,37
"Exp2a",368,"probability",60,18,"[0,0,1,0,1,0,0,0]",3,35
"Exp2a",369,"probability",40,1,"[0,0,0,0,0,1,0,0]",2,8
"Exp2a",369,"probability",60,2,"[0,0,0,1,0,1,1,1]",3,53
"Exp2a",369,"probability",60,3,"[0,1,1,1,0,1,1,1]",3,17
"Exp2a",369,"probability",60,4,"[1,0,0,0,0,0,0,1]",1,94
"Exp2a",369,"probability",60,5,"[1,0,0,0,1,0,0,1]",1,75
"Exp2a",369,"probability",40,6,"[1,0,0,1,1,1,1,0]",1,71
"Exp2a",369,"probability",60,7,"[1,1,1,0,1,1,0,1]",1,14
"Exp2a",369,"probability",40,8,"[1,1,1,0,0,0,1,0]",1,46
"Exp2a",369,"probability",60,9,"[1,1,1,0,0,0,1,1]",2,46
"Exp2a",369,"probability",60,10,"[1,1,0,0,1,0,0,1]",1,62
"Exp2a",369,"probability",40,11,"[1,0,1,0,0,0,0,0]",5,12
"Exp2a",369,"probability",60,12,"[0,1,0,1,1,1,1,1]",5,37
"Exp2a",369,"probability",40,13,"[1,1,1,1,1,1,1,0]",1,79
"Exp2a",369,"probability",40,14,"[0,1,1,1,1,0,1,0]",1,60
"Exp2a",369,"probability",60,15,"[1,1,0,1,1,1,0,1]",1,41
"Exp2a",369,"probability",60,16,"[1,1,1,1,1,1,0,1]",1,14
"Exp2a",369,"probability",60,17,"[1,1,0,0,1,1,1,1]",4,18
"Exp2a",369,"probability",60,18,"[1,1,1,1,1,1,0,1]",1,18
"Exp2a",370,"probability",40,1,"[1,1,1,1,0,0,1,1]",2,9
"Exp2a",370,"probability",40,2,"[1,0,1,1,1,1,1,1]",6,38
"Exp2a",370,"probability",60,3,"[1,0,1,1,0,1,1,0]",1,63
"Exp2a",370,"probability",60,4,"[1,0,0,0,1,0,0,0]",3,66
"Exp2a",370,"probability",40,5,"[1,0,1,1,0,1,1,1]",3,0
"Exp2a",370,"probability",40,6,"[1,0,1,0,1,0,1,1]",2,36
"Exp2a",370,"probability",60,7,"[0,1,0,0,0,0,1,0]",1,10
"Exp2a",370,"probability",60,8,"[1,1,0,0,0,0,1,0]",1,68
"Exp2a",370,"probability",40,9,"[0,0,0,1,0,0,0,1]",1,3
"Exp2a",370,"probability",60,10,"[1,0,1,1,0,0,1,0]",1,62
"Exp2a",370,"probability",60,11,"[0,1,0,0,0,1,0,0]",2,75
"Exp2a",370,"probability",40,12,"[0,0,0,1,1,1,1,1]",5,49
"Exp2a",370,"probability",60,13,"[0,0,0,1,0,0,1,0]",1,79
"Exp2a",370,"probability",40,14,"[1,1,0,0,0,1,1,1]",3,90
"Exp2a",370,"probability",60,15,"[0,0,1,0,0,0,1,0]",1,83
"Exp2a",370,"probability",40,16,"[1,0,1,0,0,0,0,1]",1,22
"Exp2a",370,"probability",60,17,"[1,0,1,0,0,1,1,0]",1,82
"Exp2a",370,"probability",40,18,"[0,1,0,0,1,0,1,1]",2,30
"Exp2a",371,"probability",40,1,"[0,0,0,0,0,1,1,1]",3,20
"Exp2a",371,"probability",60,2,"[0,1,0,0,1,1,0,0]",2,66
"Exp2a",371,"probability",60,3,"[1,1,1,0,0,0,1,0]",1,34
"Exp2a",371,"probability",40,4,"[0,1,0,1,0,0,0,1]",1,44
"Exp2a",371,"probability",40,5,"[0,0,0,1,0,0,0,1]",1,48
"Exp2a",371,"probability",40,6,"[1,0,0,0,1,0,1,1]",2,27
"Exp2a",371,"probability",40,7,"[1,0,1,0,1,1,1,1]",4,19
"Exp2a",371,"probability",60,8,"[1,1,0,1,1,1,0,0]",2,85
"Exp2a",371,"probability",60,9,"[1,0,0,1,1,0,0,0]",3,40
"Exp2a",371,"probability",60,10,"[0,0,0,1,0,0,1,0]",1,25
"Exp2a",371,"probability",40,11,"[1,0,1,0,0,0,1,1]",2,27
"Exp2a",371,"probability",40,12,"[0,0,1,0,1,0,0,1]",1,51
"Exp2a",371,"probability",60,13,"[0,0,0,1,0,0,0,0]",4,21
"Exp2a",371,"probability",60,14,"[0,1,1,1,0,0,0,0]",4,43
"Exp2a",371,"probability",60,15,"[0,0,0,1,0,0,1,0]",1,42
"Exp2a",371,"probability",40,16,"[1,0,1,0,0,1,1,1]",3,17
"Exp2a",371,"probability",60,17,"[0,0,1,1,1,0,0,0]",3,67
"Exp2a",371,"probability",60,18,"[1,1,0,1,0,0,1,0]",1,75
"Exp2a",372,"probability",60,1,"[1,1,0,0,1,1,1,1]",4,10
"Exp2a",372,"probability",60,2,"[1,1,1,0,0,1,1,1]",3,28
"Exp2a",372,"probability",60,3,"[1,0,0,0,1,1,0,1]",1,88
"Exp2a",372,"probability",60,4,"[0,1,1,1,1,1,1,1]",7,7
"Exp2a",372,"probability",60,5,"[1,0,0,1,1,1,0,1]",1,66
"Exp2a",372,"probability",60,6,"[1,0,0,1,0,0,0,1]",1,85
"Exp2a",372,"probability",60,7,"[0,1,1,0,0,1,0,1]",1,69
"Exp2a",372,"probability",60,8,"[0,1,0,0,1,0,0,1]",1,87
"Exp2a",372,"probability",60,9,"[1,0,1,1,1,0,1,1]",2,27
"Exp2a",372,"probability",60,10,"[1,1,1,1,1,0,0,1]",1,24
"Exp2a",372,"probability",40,11,"[0,1,1,1,0,0,0,0]",4,5
"Exp2a",372,"probability",40,12,"[1,1,1,1,1,0,0,0]",3,3
"Exp2a",372,"probability",60,13,"[1,0,1,0,0,1,1,1]",3,78
"Exp2a",372,"probability",60,14,"[0,0,0,0,1,1,1,1]",4,92
"Exp2a",372,"probability",40,15,"[0,1,0,0,1,1,1,0]",1,30
"Exp2a",372,"probability",60,16,"[1,1,1,1,1,1,1,1]",8,0
"Exp2a",372,"probability",60,17,"[1,1,1,1,0,0,1,1]",2,28
"Exp2a",372,"probability",40,18,"[1,0,1,1,1,1,1,0]",1,29
"Exp2a",373,"probability",60,1,"[0,1,1,0,1,0,1,0]",1,48
"Exp2a",373,"probability",60,2,"[1,0,0,0,1,0,0,0]",3,0
"Exp2a",373,"probability",60,3,"[1,0,0,1,0,0,0,0]",4,49
"Exp2a",373,"probability",40,4,"[1,1,0,0,0,0,0,1]",1,71
"Exp2a",373,"probability",60,5,"[0,0,0,0,0,1,1,0]",1,0
"Exp2a",373,"probability",40,6,"[0,0,0,1,1,0,1,1]",2,0
"Exp2a",373,"probability",60,7,"[1,1,1,0,1,0,0,0]",3,28
"Exp2a",373,"probability",40,8,"[0,0,0,1,0,1,0,1]",1,23
"Exp2a",373,"probability",60,9,"[0,0,1,0,0,1,1,0]",1,24
"Exp2a",373,"probability",60,10,"[0,1,1,0,1,0,1,0]",1,80
"Exp2a",373,"probability",60,11,"[0,0,0,0,0,1,1,0]",1,0
"Exp2a",373,"probability",60,12,"[1,0,1,0,0,0,1,0]",1,0
"Exp2a",373,"probability",60,13,"[1,0,0,0,0,1,1,0]",1,0
"Exp2a",373,"probability",60,14,"[0,1,0,1,0,1,0,0]",2,48
"Exp2a",373,"probability",60,15,"[0,1,0,1,0,0,0,0]",4,0
"Exp2a",373,"probability",60,16,"[1,1,0,0,0,1,0,0]",2,23
"Exp2a",373,"probability",60,17,"[0,1,1,1,1,0,0,0]",3,78
"Exp2a",373,"probability",60,18,"[1,1,0,0,0,0,0,0]",6,0
"Exp2a",374,"probability",60,1,"[1,0,1,0,1,0,1,1]",2,15
"Exp2a",374,"probability",60,2,"[1,0,1,0,1,1,1,1]",4,24
"Exp2a",374,"probability",60,3,"[0,1,0,1,1,0,1,1]",2,1
"Exp2a",374,"probability",40,4,"[1,1,0,1,1,1,0,0]",2,13
"Exp2a",374,"probability",60,5,"[0,0,0,1,1,1,0,1]",1,54
"Exp2a",374,"probability",60,6,"[1,0,1,0,0,0,1,1]",2,49
"Exp2a",374,"probability",40,7,"[1,1,0,1,1,1,0,0]",2,18
"Exp2a",374,"probability",60,8,"[1,0,0,0,0,1,0,1]",1,10
"Exp2a",374,"probability",60,9,"[0,1,0,1,1,0,1,1]",2,75
"Exp2a",374,"probability",40,10,"[1,0,0,1,0,1,1,0]",1,45
"Exp2a",374,"probability",60,11,"[1,0,1,1,1,0,1,1]",2,83
"Exp2a",374,"probability",60,12,"[1,1,0,1,1,1,0,1]",1,89
"Exp2a",374,"probability",60,13,"[0,0,1,1,0,1,0,1]",1,45
"Exp2a",374,"probability",60,14,"[1,0,1,1,0,1,0,1]",1,62
"Exp2a",374,"probability",60,15,"[0,1,1,1,1,1,0,1]",1,94
"Exp2a",374,"probability",60,16,"[0,1,0,0,1,1,1,1]",4,56
"Exp2a",374,"probability",60,17,"[1,0,0,0,1,0,1,1]",2,24
"Exp2a",374,"probability",60,18,"[1,1,0,1,1,1,1,1]",5,3
"Exp2a",375,"probability",60,1,"[0,1,0,1,0,1,1,1]",3,67
"Exp2a",375,"probability",60,2,"[1,0,0,0,0,0,1,1]",2,12
"Exp2a",375,"probability",40,3,"[0,1,0,1,1,1,1,0]",1,64
"Exp2a",375,"probability",40,4,"[1,0,1,1,1,1,0,0]",2,49
"Exp2a",375,"probability",40,5,"[1,1,0,0,1,1,1,0]",1,73
"Exp2a",375,"probability",60,6,"[1,0,1,0,1,1,0,1]",1,37
"Exp2a",375,"probability",60,7,"[1,1,0,0,1,1,1,1]",4,20
"Exp2a",375,"probability",60,8,"[1,1,1,1,0,1,1,1]",3,37
"Exp2a",375,"probability",40,9,"[0,1,1,0,0,1,1,0]",1,50
"Exp2a",375,"probability",60,10,"[0,0,1,1,0,1,1,1]",3,29
"Exp2a",375,"probability",60,11,"[0,1,1,1,1,1,1,1]",7,6
"Exp2a",375,"probability",60,12,"[1,0,1,1,0,0,0,1]",1,53
"Exp2a",375,"probability",40,13,"[1,0,1,1,1,1,1,0]",1,42
"Exp2a",375,"probability",40,14,"[1,1,1,1,1,1,1,0]",1,32
"Exp2a",375,"probability",60,15,"[0,1,1,1,1,0,1,1]",2,58
"Exp2a",375,"probability",60,16,"[1,0,0,0,1,0,0,1]",1,13
"Exp2a",375,"probability",40,17,"[0,1,0,1,1,1,1,0]",1,46
"Exp2a",375,"probability",40,18,"[0,0,0,1,0,1,1,0]",1,79
"Exp2a",376,"probability",40,1,"[1,1,1,1,1,1,0,0]",2,27
"Exp2a",376,"probability",60,2,"[1,1,1,0,1,1,1,1]",4,73
"Exp2a",376,"probability",40,3,"[1,1,1,1,1,0,1,0]",1,30
"Exp2a",376,"probability",60,4,"[1,1,1,0,1,1,0,1]",1,64
"Exp2a",376,"probability",40,5,"[1,0,0,1,1,1,0,0]",2,26
"Exp2a",376,"probability",60,6,"[0,0,1,1,1,1,1,1]",6,75
"Exp2a",376,"probability",40,7,"[0,1,1,0,1,0,1,0]",1,28
"Exp2a",376,"probability",60,8,"[1,0,1,0,1,0,0,1]",1,74
"Exp2a",376,"probability",60,9,"[0,1,1,0,1,1,1,1]",4,66
"Exp2a",376,"probability",40,10,"[1,1,1,0,1,1,0,0]",2,32
"Exp2a",376,"probability",60,11,"[0,1,0,0,0,1,0,1]",1,71
"Exp2a",376,"probability",60,12,"[1,1,0,1,1,1,1,1]",5,68
"Exp2a",376,"probability",40,13,"[1,0,0,1,1,0,0,0]",3,30
"Exp2a",376,"probability",60,14,"[1,0,0,1,1,0,0,1]",1,73
"Exp2a",376,"probability",40,15,"[1,1,0,0,1,0,1,0]",1,29
"Exp2a",376,"probability",60,16,"[1,1,1,0,0,1,0,1]",1,66
"Exp2a",376,"probability",60,17,"[1,1,0,1,0,1,1,1]",3,75
"Exp2a",376,"probability",60,18,"[1,1,1,0,1,1,1,1]",4,67
"Exp2a",377,"probability",60,1,"[0,0,1,1,0,1,0,1]",1,61
"Exp2a",377,"probability",60,2,"[1,1,0,1,1,1,1,1]",5,74
"Exp2a",377,"probability",60,3,"[1,1,0,1,1,0,1,1]",2,70
"Exp2a",377,"probability",40,4,"[0,1,1,1,1,0,0,0]",3,29
"Exp2a",377,"probability",60,5,"[0,1,0,1,1,1,1,1]",5,61
"Exp2a",377,"probability",60,6,"[1,0,1,1,1,0,0,1]",1,55
"Exp2a",377,"probability",60,7,"[0,0,0,1,1,1,0,1]",1,56
"Exp2a",377,"probability",40,8,"[1,0,1,1,1,1,0,0]",2,34
"Exp2a",377,"probability",60,9,"[1,1,0,1,1,1,0,1]",1,63
"Exp2a",377,"probability",60,10,"[1,1,1,0,0,1,1,1]",3,60
"Exp2a",377,"probability",60,11,"[0,0,1,1,1,0,0,1]",1,66
"Exp2a",377,"probability",40,12,"[1,0,0,1,0,0,0,0]",4,33
"Exp2a",377,"probability",40,13,"[1,1,1,1,1,1,1,0]",1,42
"Exp2a",377,"probability",60,14,"[1,0,0,1,0,1,0,1]",1,70
"Exp2a",377,"probability",40,15,"[1,0,1,1,1,0,1,0]",1,33
"Exp2a",377,"probability",60,16,"[1,1,1,0,1,0,0,1]",1,61
"Exp2a",377,"probability",60,17,"[1,0,0,0,1,0,0,1]",1,64
"Exp2a",377,"probability",60,18,"[1,1,0,1,1,0,0,1]",1,63
"Exp2a",378,"probability",60,1,"[1,0,1,0,1,1,0,1]",1,61
"Exp2a",378,"probability",40,2,"[0,1,1,1,1,0,0,0]",3,45
"Exp2a",378,"probability",40,3,"[0,1,0,0,1,0,0,0]",3,43
"Exp2a",378,"probability",60,4,"[1,1,0,1,1,1,1,1]",5,59
"Exp2a",378,"probability",40,5,"[1,0,0,0,0,0,1,0]",1,40
"Exp2a",378,"probability",60,6,"[1,1,0,0,1,1,1,1]",4,58
"Exp2a",378,"probability",60,7,"[1,1,0,0,0,1,1,1]",3,57
"Exp2a",378,"probability",40,8,"[1,0,1,1,1,0,1,0]",1,40
"Exp2a",378,"probability",60,9,"[0,1,1,0,0,0,1,1]",2,59
"Exp2a",378,"probability",40,10,"[1,0,0,0,1,0,1,0]",1,41
"Exp2a",378,"probability",40,11,"[1,0,0,1,0,1,1,0]",1,44
"Exp2a",378,"probability",40,12,"[1,1,0,0,0,1,1,0]",1,42
"Exp2a",378,"probability",40,13,"[1,1,0,1,1,1,0,0]",2,44
"Exp2a",378,"probability",40,14,"[1,1,0,1,1,0,0,0]",3,43
"Exp2a",378,"probability",40,15,"[0,1,0,0,0,1,1,0]",1,42
"Exp2a",378,"probability",60,16,"[0,1,0,0,1,1,0,1]",1,56
"Exp2a",378,"probability",60,17,"[0,0,1,1,0,0,1,1]",2,57
"Exp2a",378,"probability",40,18,"[0,1,0,1,1,1,0,0]",2,42
"Exp2a",379,"probability",40,1,"[0,1,1,0,0,0,1,1]",2,67
"Exp2a",379,"probability",60,2,"[1,1,1,0,0,1,0,0]",2,64
"Exp2a",379,"probability",60,3,"[1,0,0,0,0,0,1,0]",1,28
"Exp2a",379,"probability",40,4,"[0,1,0,0,0,1,1,1]",3,18
"Exp2a",379,"probability",60,5,"[1,0,0,0,1,0,0,0]",3,21
"Exp2a",379,"probability",60,6,"[0,0,0,0,0,1,1,0]",1,38
"Exp2a",379,"probability",40,7,"[0,1,1,0,0,0,0,1]",1,60
"Exp2a",379,"probability",60,8,"[0,0,1,0,0,0,1,0]",1,36
"Exp2a",379,"probability",60,9,"[0,1,0,0,0,0,1,0]",1,36
"Exp2a",379,"probability",40,10,"[0,0,1,1,0,0,1,1]",2,30
"Exp2a",379,"probability",40,11,"[1,0,0,1,1,0,0,1]",1,28
"Exp2a",379,"probability",60,12,"[0,0,0,0,0,0,1,0]",1,27
"Exp2a",379,"probability",60,13,"[0,0,0,0,0,0,0,0]",8,8
"Exp2a",379,"probability",60,14,"[1,0,0,0,0,1,0,0]",2,19
"Exp2a",379,"probability",40,15,"[1,1,0,1,1,0,1,1]",2,15
"Exp2a",379,"probability",60,16,"[0,0,1,0,0,0,1,0]",1,28
"Exp2a",379,"probability",40,17,"[0,0,0,1,0,0,1,1]",2,43
"Exp2a",379,"probability",40,18,"[0,0,0,0,0,0,0,1]",1,82
"Exp2a",380,"probability",60,1,"[1,1,1,0,0,1,0,0]",2,62
"Exp2a",380,"probability",60,2,"[0,0,1,0,1,0,0,0]",3,67
"Exp2a",380,"probability",60,3,"[0,1,1,1,0,1,0,0]",2,56
"Exp2a",380,"probability",40,4,"[1,0,0,0,0,0,1,1]",2,45
"Exp2a",380,"probability",40,5,"[1,0,0,1,1,1,1,1]",5,33
"Exp2a",380,"probability",40,6,"[0,0,0,0,0,0,1,1]",2,47
"Exp2a",380,"probability",40,7,"[1,1,0,0,1,0,1,1]",2,36
"Exp2a",380,"probability",60,8,"[0,0,1,1,1,1,0,0]",2,58
"Exp2a",380,"probability",60,9,"[1,0,1,0,1,0,0,0]",3,60
"Exp2a",380,"probability",60,10,"[0,0,1,0,1,1,1,0]",1,58
"Exp2a",380,"probability",40,11,"[0,1,0,1,1,0,0,1]",1,41
"Exp2a",380,"probability",40,12,"[0,1,0,1,0,0,0,1]",1,47
"Exp2a",380,"probability",60,13,"[0,1,0,1,1,1,1,0]",1,66
"Exp2a",380,"probability",60,14,"[1,0,0,0,1,1,1,0]",1,57
"Exp2a",380,"probability",40,15,"[1,1,1,0,1,1,1,1]",4,24
"Exp2a",380,"probability",40,16,"[0,0,0,1,0,0,0,1]",1,49
"Exp2a",380,"probability",60,17,"[0,1,0,1,0,0,0,0]",4,54
"Exp2a",380,"probability",60,18,"[0,0,1,0,0,0,0,0]",5,52
"Exp2a",381,"probability",40,1,"[1,1,1,1,1,0,1,0]",1,35
"Exp2a",381,"probability",40,2,"[1,0,1,1,0,0,1,0]",1,33
"Exp2a",381,"probability",40,3,"[0,0,1,0,0,1,1,0]",1,31
"Exp2a",381,"probability",40,4,"[1,1,0,0,1,1,0,0]",2,33
"Exp2a",381,"probability",60,5,"[1,1,1,0,0,0,1,1]",2,65
"Exp2a",381,"probability",60,6,"[0,1,0,1,0,1,0,1]",1,68
"Exp2a",381,"probability",60,7,"[0,0,1,1,1,0,0,1]",1,67
"Exp2a",381,"probability",60,8,"[0,1,0,0,1,1,1,1]",4,69
"Exp2a",381,"probability",60,9,"[1,1,0,1,0,1,1,1]",3,66
"Exp2a",381,"probability",60,10,"[0,0,1,0,0,1,0,1]",1,66
"Exp2a",381,"probability",60,11,"[1,1,1,0,1,1,1,1]",4,66
"Exp2a",381,"probability",60,12,"[0,0,0,1,1,0,0,1]",1,67
"Exp2a",381,"probability",40,13,"[1,0,1,0,1,1,1,0]",1,33
"Exp2a",381,"probability",60,14,"[0,1,0,1,1,1,1,1]",5,67
"Exp2a",381,"probability",40,15,"[1,1,1,1,0,1,1,0]",1,33
"Exp2a",381,"probability",60,16,"[0,1,1,0,1,1,1,1]",4,68
"Exp2a",381,"probability",60,17,"[0,1,0,1,1,1,1,1]",5,68
"Exp2a",381,"probability",40,18,"[1,0,1,0,1,0,0,0]",3,33
"Exp2a",382,"probability",60,1,"[0,1,1,0,0,0,1,0]",1,70
"Exp2a",382,"probability",40,2,"[1,0,0,1,1,0,0,1]",1,36
"Exp2a",382,"probability",60,3,"[0,0,0,1,1,0,0,0]",3,86
"Exp2a",382,"probability",40,4,"[0,1,0,1,0,0,1,1]",2,39
"Exp2a",382,"probability",60,5,"[0,1,1,0,0,1,0,0]",2,74
"Exp2a",382,"probability",60,6,"[0,1,0,0,0,0,1,0]",1,82
"Exp2a",382,"probability",60,7,"[0,0,1,0,0,0,1,0]",1,87
"Exp2a",382,"probability",60,8,"[0,0,0,1,0,1,0,0]",2,87
"Exp2a",382,"probability",40,9,"[0,0,1,1,0,1,1,1]",3,36
"Exp2a",382,"probability",60,10,"[1,0,0,0,0,1,0,0]",2,80
"Exp2a",382,"probability",40,11,"[0,1,1,0,0,0,0,1]",1,24
"Exp2a",382,"probability",60,12,"[1,0,0,0,0,1,0,0]",2,86
"Exp2a",382,"probability",60,13,"[1,0,1,1,0,1,0,0]",2,63
"Exp2a",382,"probability",40,14,"[0,1,0,0,1,0,0,1]",1,23
"Exp2a",382,"probability",60,15,"[0,1,1,0,1,0,0,0]",3,76
"Exp2a",382,"probability",60,16,"[1,0,1,1,0,0,0,0]",4,73
"Exp2a",382,"probability",60,17,"[0,0,1,1,1,1,0,0]",2,58
"Exp2a",382,"probability",60,18,"[1,0,1,1,0,1,0,0]",2,59
"Exp2a",383,"probability",40,1,"[1,0,1,1,1,0,1,0]",1,32
"Exp2a",383,"probability",40,2,"[0,1,1,0,1,0,1,0]",1,24
"Exp2a",383,"probability",60,3,"[0,0,1,1,1,1,0,1]",1,46
"Exp2a",383,"probability",60,4,"[1,0,0,0,0,0,1,1]",2,89
"Exp2a",383,"probability",60,5,"[1,1,1,0,1,1,1,1]",4,30
"Exp2a",383,"probability",40,6,"[1,1,0,0,1,1,0,0]",2,13
"Exp2a",383,"probability",60,7,"[0,1,1,1,1,0,1,1]",2,40
"Exp2a",383,"probability",60,8,"[0,1,1,0,0,0,1,1]",2,74
"Exp2a",383,"probability",60,9,"[1,0,0,1,1,1,1,1]",5,65
"Exp2a",383,"probability",40,10,"[1,1,1,1,0,1,0,0]",2,37
"Exp2a",383,"probability",60,11,"[1,1,1,0,0,0,1,1]",2,66
"Exp2a",383,"probability",60,12,"[1,1,0,0,0,0,0,1]",1,67
"Exp2a",383,"probability",40,13,"[1,0,1,1,1,0,1,0]",1,33
"Exp2a",383,"probability",40,14,"[1,0,0,1,0,1,1,0]",1,35
"Exp2a",383,"probability",60,15,"[0,1,0,1,0,1,1,1]",3,68
"Exp2a",383,"probability",40,16,"[0,1,1,1,0,1,1,0]",1,30
"Exp2a",383,"probability",60,17,"[1,0,0,1,0,0,0,1]",1,67
"Exp2a",383,"probability",60,18,"[1,1,1,1,1,1,1,1]",8,70
"Exp2a",384,"probability",60,1,"[0,1,0,0,1,0,0,1]",1,74
"Exp2a",384,"probability",40,2,"[0,1,1,1,1,1,1,0]",1,79
"Exp2a",384,"probability",60,3,"[0,1,0,0,0,1,1,1]",3,49
"Exp2a",384,"probability",60,4,"[0,1,1,0,1,1,1,1]",4,41
