"experiment","subject","response","ground_truth","trial","sequence","streak","repetition"
"Exp3",80,"probability",50,7,"[1,1,1,1,1,1,0,1]",1,55
"Exp3",80,"probability",50,8,"[1,0,1,0,1,0,1,1]",2,54
"Exp3",80,"probability",50,9,"[1,0,1,0,0,1,1,0]",1,46
"Exp3",80,"probability",50,10,"[1,1,1,1,0,0,1,0]",1,44
"Exp3",80,"probability",50,11,"[1,1,0,0,1,1,0,1]",1,53
"Exp3",80,"probability",50,12,"[1,1,1,1,1,0,1,0]",1,48
"Exp3",80,"probability",50,13,"[0,1,0,1,0,0,1,0]",1,47
"Exp3",80,"probability",50,14,"[1,0,1,0,1,0,0,0]",3,49
"Exp3",80,"probability",50,15,"[1,0,1,0,1,1,1,1]",4,52
"Exp3",80,"probability",50,16,"[0,1,1,1,1,1,1,1]",7,53
"Exp3",80,"probability",50,17,"[0,1,0,0,0,1,0,1]",1,52
"Exp3",80,"probability",50,18,"[1,1,1,0,1,0,1,0]",1,50
"Exp3",81,"probability",50,1,"[1,0,0,0,1,0,1,0]",1,0
"Exp3",81,"probability",50,2,"[1,0,1,0,0,1,1,1]",3,0
"Exp3",81,"probability",50,3,"[1,1,1,0,1,0,1,0]",1,0
"Exp3",81,"probability",50,4,"[0,1,0,1,0,0,0,0]",4,0
"Exp3",81,"probability",50,5,"[1,1,1,1,1,0,1,0]",1,100
"Exp3",81,"probability",50,6,"[1,1,1,1,1,1,0,1]",1,0
"Exp3",81,"probability",50,7,"[0,1,1,1,1,1,1,1]",7,0
"Exp3",81,"probability",50,8,"[1,1,0,0,0,1,1,0]",1,16
"Exp3",81,"probability",50,9,"[0,1,0,1,0,0,1,0]",1,19
"Exp3",81,"probability",50,10,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",81,"probability",50,11,"[0,1,0,1,1,1,1,0]",1,60
"Exp3",81,"probability",50,12,"[0,0,0,0,1,1,0,1]",1,80
"Exp3",81,"probability",50,13,"[1,1,1,1,0,0,1,0]",1,87
"Exp3",81,"probability",50,14,"[1,1,0,1,1,0,0,1]",1,29
"Exp3",81,"probability",50,15,"[0,1,0,0,1,0,1,1]",2,50
"Exp3",81,"probability",50,16,"[1,0,1,1,1,1,1,1]",6,0
"Exp3",81,"probability",50,17,"[1,1,0,1,1,1,1,1]",5,0
"Exp3",81,"probability",50,18,"[0,1,0,0,0,0,0,1]",1,100
"Exp3",82,"probability",50,1,"[0,0,1,1,0,1,1,0]",1,15
"Exp3",82,"probability",50,2,"[0,1,0,1,1,0,0,0]",3,13
"Exp3",82,"probability",50,3,"[1,0,1,0,1,0,1,0]",1,0
"Exp3",82,"probability",50,4,"[1,0,0,0,0,0,0,1]",1,86
"Exp3",82,"probability",50,5,"[0,0,0,0,1,1,0,1]",1,91
"Exp3",82,"probability",50,6,"[0,1,0,0,0,0,0,0]",6,37
"Exp3",82,"probability",50,7,"[1,0,1,1,0,1,0,0]",2,24
"Exp3",82,"probability",50,8,"[0,0,1,1,0,1,0,1]",1,58
"Exp3",82,"probability",50,9,"[0,1,0,1,1,1,1,0]",1,56
"Exp3",82,"probability",50,10,"[1,0,1,0,0,0,0,0]",5,43
"Exp3",82,"probability",50,11,"[0,1,0,1,0,1,0,1]",1,43
"Exp3",82,"probability",50,12,"[0,1,1,1,1,1,1,1]",7,43
"Exp3",82,"probability",50,13,"[0,0,1,0,1,1,1,1]",4,44
"Exp3",82,"probability",50,14,"[0,1,1,0,1,0,1,0]",1,42
"Exp3",82,"probability",50,15,"[1,0,0,0,1,0,1,0]",1,25
"Exp3",82,"probability",50,16,"[1,1,1,1,1,0,1,0]",1,43
"Exp3",82,"probability",50,17,"[1,0,1,0,0,1,1,0]",1,22
"Exp3",82,"probability",50,18,"[1,1,0,0,0,1,1,0]",1,57
"Exp3",83,"probability",50,1,"[1,1,1,1,1,1,0,1]",1,49
"Exp3",83,"probability",50,2,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",83,"probability",50,3,"[0,1,0,1,1,0,0,0]",3,50
"Exp3",83,"probability",50,4,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",83,"probability",50,5,"[0,1,0,1,1,1,0,1]",1,50
"Exp3",83,"probability",50,6,"[1,0,1,0,1,0,1,1]",2,50
"Exp3",83,"probability",50,7,"[0,1,0,1,0,1,0,1]",1,49
"Exp3",83,"probability",50,8,"[1,0,1,1,1,1,1,1]",6,49
"Exp3",83,"probability",50,9,"[0,1,1,1,1,1,1,1]",7,48
"Exp3",83,"probability",50,10,"[1,0,1,0,0,1,1,0]",1,51
"Exp3",83,"probability",50,11,"[1,0,1,0,1,0,1,0]",1,50
"Exp3",83,"probability",50,12,"[1,1,0,0,0,1,1,0]",1,50
"Exp3",83,"probability",50,13,"[0,0,1,0,0,0,0,0]",5,49
"Exp3",83,"probability",50,14,"[1,0,1,0,1,1,1,1]",4,50
"Exp3",83,"probability",50,15,"[0,1,0,1,1,1,1,0]",1,50
"Exp3",83,"probability",50,16,"[1,1,0,0,1,1,0,1]",1,49
"Exp3",83,"probability",50,17,"[1,1,1,1,0,0,1,0]",1,50
"Exp3",83,"probability",50,18,"[1,1,1,1,1,0,1,0]",1,50
"Exp3",84,"probability",50,1,"[1,1,1,1,1,0,1,0]",1,13
"Exp3",84,"probability",50,2,"[1,1,1,0,1,0,1,0]",1,33
"Exp3",84,"probability",50,3,"[1,1,1,1,0,0,1,0]",1,67
"Exp3",84,"probability",50,4,"[0,1,0,0,1,0,1,1]",2,11
"Exp3",84,"probability",50,5,"[1,0,0,0,0,1,0,1]",1,51
"Exp3",84,"probability",50,6,"[0,0,1,0,0,0,0,0]",5,96
"Exp3",84,"probability",50,7,"[1,0,1,0,1,1,1,1]",4,69
"Exp3",84,"probability",50,8,"[0,1,0,1,0,0,1,0]",1,61
"Exp3",84,"probability",50,9,"[1,1,0,0,1,1,0,1]",1,82
"Exp3",84,"probability",50,10,"[0,1,0,1,1,1,1,0]",1,29
"Exp3",84,"probability",50,11,"[0,1,0,1,0,1,1,1]",3,42
"Exp3",84,"probability",50,12,"[1,1,0,1,1,0,0,1]",1,83
"Exp3",84,"probability",50,13,"[0,0,1,1,0,1,1,0]",1,9
"Exp3",84,"probability",50,14,"[0,1,1,0,1,0,1,0]",1,48
"Exp3",84,"probability",50,15,"[1,1,0,1,0,0,1,0]",1,70
"Exp3",84,"probability",50,16,"[0,0,0,0,1,1,0,1]",1,17
"Exp3",84,"probability",50,17,"[0,0,1,1,1,1,1,1]",6,71
"Exp3",84,"probability",50,18,"[1,0,0,0,0,0,0,0]",7,88
"Exp3",85,"probability",50,1,"[0,1,0,1,1,1,1,0]",1,66
"Exp3",85,"probability",50,2,"[1,1,1,1,1,0,1,0]",1,88
"Exp3",85,"probability",50,3,"[1,1,1,0,1,0,1,0]",1,87
"Exp3",85,"probability",50,4,"[1,1,0,0,0,0,0,0]",6,7
"Exp3",85,"probability",50,5,"[0,0,1,0,1,1,1,1]",4,28
"Exp3",85,"probability",50,6,"[1,0,0,0,1,0,1,0]",1,5
"Exp3",85,"probability",50,7,"[0,1,0,1,0,0,1,0]",1,38
"Exp3",85,"probability",50,8,"[0,1,0,1,1,1,1,1]",5,5
"Exp3",85,"probability",50,9,"[0,1,1,0,1,0,1,0]",1,57
"Exp3",85,"probability",50,10,"[1,1,0,1,0,0,1,0]",1,16
"Exp3",85,"probability",50,11,"[1,0,1,0,1,0,1,1]",2,27
"Exp3",85,"probability",50,12,"[1,0,0,0,0,0,0,0]",7,1
"Exp3",85,"probability",50,13,"[1,0,1,0,1,0,1,0]",1,49
"Exp3",85,"probability",50,14,"[1,0,1,0,1,0,0,0]",3,23
"Exp3",85,"probability",50,15,"[1,1,0,0,1,1,0,1]",1,34
"Exp3",85,"probability",50,16,"[0,0,1,1,0,1,1,0]",1,22
"Exp3",85,"probability",50,17,"[1,0,1,0,0,1,1,0]",1,40
"Exp3",85,"probability",50,18,"[0,1,0,1,0,1,0,1]",1,50
"Exp3",86,"probability",50,1,"[1,0,0,0,0,0,0,1]",1,62
"Exp3",86,"probability",50,2,"[0,1,0,1,1,1,1,0]",1,60
"Exp3",86,"probability",50,3,"[1,1,0,1,1,0,0,1]",1,51
"Exp3",86,"probability",50,4,"[1,1,1,1,0,0,1,0]",1,36
"Exp3",86,"probability",50,5,"[0,1,0,1,0,0,1,0]",1,48
"Exp3",86,"probability",50,6,"[1,1,1,1,1,1,0,1]",1,90
"Exp3",86,"probability",50,7,"[0,1,0,1,0,1,0,0]",2,49
"Exp3",86,"probability",50,8,"[0,1,1,1,1,1,1,1]",7,92
"Exp3",86,"probability",50,9,"[1,0,1,0,0,1,1,0]",1,53
"Exp3",86,"probability",50,10,"[0,1,0,1,1,1,0,1]",1,60
"Exp3",86,"probability",50,11,"[1,1,0,1,0,0,0,0]",4,60
"Exp3",86,"probability",50,12,"[1,0,1,1,1,1,1,1]",6,77
"Exp3",86,"probability",50,13,"[0,1,0,1,0,1,1,1]",3,60
"Exp3",86,"probability",50,14,"[1,0,0,0,0,1,0,1]",1,15
"Exp3",86,"probability",50,15,"[0,1,1,1,0,0,1,0]",1,14
"Exp3",86,"probability",50,16,"[1,1,0,1,0,0,1,0]",1,48
"Exp3",86,"probability",50,17,"[0,1,0,1,1,1,1,1]",5,66
"Exp3",86,"probability",50,18,"[0,1,0,1,0,1,0,1]",1,48
"Exp3",87,"probability",50,1,"[0,1,0,0,0,0,0,1]",1,50
"Exp3",87,"probability",50,2,"[1,1,0,1,0,0,1,0]",1,51
"Exp3",87,"probability",50,3,"[0,0,1,1,0,1,0,1]",1,49
"Exp3",87,"probability",50,4,"[1,0,1,0,1,1,1,1]",4,49
"Exp3",87,"probability",50,5,"[1,1,1,1,0,0,1,0]",1,51
"Exp3",87,"probability",50,6,"[1,0,1,0,0,1,1,0]",1,50
"Exp3",87,"probability",50,7,"[1,0,1,0,0,1,1,1]",3,50
"Exp3",87,"probability",50,8,"[0,1,0,1,0,1,0,0]",2,51
"Exp3",87,"probability",50,9,"[1,0,0,0,0,0,0,0]",7,51
"Exp3",87,"probability",50,10,"[0,1,0,1,1,1,1,0]",1,51
"Exp3",87,"probability",50,11,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",87,"probability",50,12,"[1,1,1,1,1,1,0,1]",1,49
"Exp3",87,"probability",50,13,"[1,1,0,0,0,0,0,0]",6,51
"Exp3",87,"probability",50,14,"[0,1,0,1,1,1,1,1]",5,49
"Exp3",87,"probability",50,15,"[1,1,1,1,1,0,1,0]",1,50
"Exp3",87,"probability",50,16,"[0,1,0,1,0,0,1,0]",1,50
"Exp3",87,"probability",50,17,"[1,0,0,0,0,1,0,1]",1,50
"Exp3",87,"probability",50,18,"[0,1,1,1,0,0,1,0]",1,50
"Exp3",88,"probability",50,1,"[1,1,1,0,1,0,1,0]",1,0
"Exp3",88,"probability",50,2,"[0,1,0,1,1,1,1,0]",1,11
"Exp3",88,"probability",50,3,"[1,1,1,1,0,0,1,0]",1,50
"Exp3",88,"probability",50,4,"[1,1,1,1,1,0,1,0]",1,13
"Exp3",88,"probability",50,5,"[1,1,0,1,0,0,1,0]",1,47
"Exp3",88,"probability",50,6,"[1,0,1,0,1,0,1,0]",1,23
"Exp3",88,"probability",50,7,"[1,1,0,0,0,1,1,0]",1,46
"Exp3",88,"probability",50,8,"[1,0,0,0,0,0,0,0]",7,50
"Exp3",88,"probability",50,9,"[0,1,0,1,0,1,0,0]",2,50
"Exp3",88,"probability",50,10,"[1,0,0,0,0,1,0,1]",1,56
"Exp3",88,"probability",50,11,"[0,1,0,1,0,1,0,1]",1,50
"Exp3",88,"probability",50,12,"[0,1,1,1,0,0,1,0]",1,40
"Exp3",88,"probability",50,13,"[0,1,0,1,1,1,1,1]",5,54
"Exp3",88,"probability",50,14,"[1,0,1,0,1,0,0,0]",3,44
"Exp3",88,"probability",50,15,"[0,0,1,1,0,1,0,1]",1,58
"Exp3",88,"probability",50,16,"[0,1,0,1,0,0,1,0]",1,50
"Exp3",88,"probability",50,17,"[1,1,0,1,0,0,0,0]",4,17
"Exp3",88,"probability",50,18,"[0,0,1,1,1,1,1,1]",6,70
"Exp3",89,"probability",50,1,"[1,1,0,1,1,0,0,1]",1,38
"Exp3",89,"probability",50,2,"[0,1,0,0,0,1,0,1]",1,7
"Exp3",89,"probability",50,3,"[0,1,0,1,0,1,1,1]",3,82
"Exp3",89,"probability",50,4,"[0,0,1,1,1,1,1,1]",6,98
"Exp3",89,"probability",50,5,"[1,0,0,0,0,1,0,1]",1,33
"Exp3",89,"probability",50,6,"[1,0,0,0,0,0,0,0]",7,95
"Exp3",89,"probability",50,7,"[1,1,0,0,1,1,0,1]",1,36
"Exp3",89,"probability",50,8,"[0,1,0,1,1,1,0,1]",1,29
"Exp3",89,"probability",50,9,"[1,1,1,1,0,0,1,0]",1,52
"Exp3",89,"probability",50,10,"[0,0,1,1,0,1,0,1]",1,66
"Exp3",89,"probability",50,11,"[1,1,0,0,0,1,1,0]",1,86
"Exp3",89,"probability",50,12,"[0,0,0,0,1,1,0,1]",1,14
"Exp3",89,"probability",50,13,"[0,1,0,1,1,1,1,0]",1,40
"Exp3",89,"probability",50,14,"[1,1,0,1,1,1,1,1]",5,99
"Exp3",89,"probability",50,15,"[1,0,0,0,1,0,1,0]",1,67
"Exp3",89,"probability",50,16,"[0,0,1,0,1,1,1,1]",4,72
"Exp3",89,"probability",50,17,"[1,0,1,1,0,1,0,0]",2,64
"Exp3",89,"probability",50,18,"[1,1,1,1,1,0,1,0]",1,8
"Exp3",90,"probability",50,1,"[1,0,0,0,0,1,0,1]",1,79
"Exp3",90,"probability",50,2,"[1,1,1,0,1,0,1,0]",1,71
"Exp3",90,"probability",50,3,"[0,1,0,1,0,0,1,0]",1,25
"Exp3",90,"probability",50,4,"[1,0,1,0,1,1,1,1]",4,19
"Exp3",90,"probability",50,5,"[1,0,1,0,0,0,0,0]",5,33
"Exp3",90,"probability",50,6,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",90,"probability",50,7,"[0,1,1,1,1,1,1,1]",7,29
"Exp3",90,"probability",50,8,"[1,0,1,0,0,1,1,1]",3,61
"Exp3",90,"probability",50,9,"[0,0,1,1,1,1,1,1]",6,78
"Exp3",90,"probability",50,10,"[1,1,0,1,1,0,0,1]",1,39
"Exp3",90,"probability",50,11,"[1,0,1,0,0,1,1,0]",1,37
"Exp3",90,"probability",50,12,"[1,1,1,1,0,0,1,0]",1,69
"Exp3",90,"probability",50,13,"[1,0,1,1,0,1,0,0]",2,32
"Exp3",90,"probability",50,14,"[1,1,0,0,0,1,1,0]",1,56
"Exp3",90,"probability",50,15,"[1,1,0,1,0,0,1,0]",1,29
"Exp3",90,"probability",50,16,"[0,1,0,0,0,0,0,1]",1,30
"Exp3",90,"probability",50,17,"[0,1,0,0,0,1,0,1]",1,62
"Exp3",90,"probability",50,18,"[1,1,1,1,1,0,1,0]",1,57
"Exp3",91,"probability",50,1,"[1,0,0,0,1,0,1,0]",1,50
"Exp3",91,"probability",50,2,"[0,0,1,1,0,1,0,1]",1,53
"Exp3",91,"probability",50,3,"[1,0,1,0,0,1,1,0]",1,47
"Exp3",91,"probability",50,4,"[1,0,1,0,1,1,1,1]",4,32
"Exp3",91,"probability",50,5,"[1,1,0,0,0,0,0,0]",6,37
"Exp3",91,"probability",50,6,"[1,1,0,1,0,0,1,0]",1,47
"Exp3",91,"probability",50,7,"[1,1,0,1,1,0,0,1]",1,52
"Exp3",91,"probability",50,8,"[0,1,0,1,0,1,0,1]",1,51
"Exp3",91,"probability",50,9,"[1,1,1,1,0,0,1,0]",1,51
"Exp3",91,"probability",50,10,"[0,1,0,0,0,1,0,1]",1,52
"Exp3",91,"probability",50,11,"[0,1,0,1,1,0,0,0]",3,47
"Exp3",91,"probability",50,12,"[0,1,1,1,1,1,1,1]",7,36
"Exp3",91,"probability",50,13,"[1,1,0,0,0,1,1,0]",1,47
"Exp3",91,"probability",50,14,"[1,0,1,0,1,0,1,0]",1,48
"Exp3",91,"probability",50,15,"[0,1,0,1,1,1,1,0]",1,46
"Exp3",91,"probability",50,16,"[0,1,1,1,0,0,1,0]",1,47
"Exp3",91,"probability",50,17,"[1,0,1,0,0,0,0,0]",5,50
"Exp3",91,"probability",50,18,"[1,0,1,1,0,1,0,0]",2,47
"Exp3",92,"probability",50,1,"[0,1,0,1,0,0,1,0]",1,9
"Exp3",92,"probability",50,2,"[0,1,0,1,1,0,0,0]",3,23
"Exp3",92,"probability",50,3,"[0,1,0,1,0,0,0,0]",4,7
"Exp3",92,"probability",50,4,"[0,1,0,0,0,1,0,1]",1,36
"Exp3",92,"probability",50,5,"[0,1,0,1,1,1,1,0]",1,46
"Exp3",92,"probability",50,6,"[1,1,1,1,1,1,0,1]",1,94
"Exp3",92,"probability",50,7,"[1,1,0,1,0,0,1,0]",1,81
"Exp3",92,"probability",50,8,"[1,0,0,0,1,0,1,0]",1,88
"Exp3",92,"probability",50,9,"[0,1,0,0,1,0,1,1]",2,32
"Exp3",92,"probability",50,10,"[0,1,0,0,0,0,0,1]",1,6
"Exp3",92,"probability",50,11,"[0,1,0,1,1,1,1,1]",5,82
"Exp3",92,"probability",50,12,"[1,0,1,0,1,0,1,0]",1,82
"Exp3",92,"probability",50,13,"[1,1,1,0,1,0,1,0]",1,72
"Exp3",92,"probability",50,14,"[1,0,1,1,1,1,1,1]",6,88
"Exp3",92,"probability",50,15,"[1,1,1,1,1,0,1,0]",1,19
"Exp3",92,"probability",50,16,"[1,0,0,0,0,0,0,1]",1,7
"Exp3",92,"probability",50,17,"[0,0,0,0,1,1,0,1]",1,18
"Exp3",92,"probability",50,18,"[0,1,1,1,1,1,1,1]",7,90
"Exp3",93,"probability",50,1,"[1,1,0,0,1,1,0,1]",1,50
"Exp3",93,"probability",50,2,"[0,1,0,1,0,0,1,0]",1,50
"Exp3",93,"probability",50,3,"[1,0,1,0,1,0,0,0]",3,49
"Exp3",93,"probability",50,4,"[1,1,1,1,0,0,1,0]",1,49
"Exp3",93,"probability",50,5,"[0,1,0,1,1,1,1,0]",1,48
"Exp3",93,"probability",50,6,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",93,"probability",50,7,"[1,0,0,0,0,0,0,0]",7,50
"Exp3",93,"probability",50,8,"[1,1,0,0,0,0,0,0]",6,50
"Exp3",93,"probability",50,9,"[1,1,1,1,1,0,1,0]",1,50
"Exp3",93,"probability",50,10,"[0,1,0,1,1,1,1,1]",5,51
"Exp3",93,"probability",50,11,"[1,0,1,1,0,1,0,0]",2,49
"Exp3",93,"probability",50,12,"[0,1,1,0,1,0,1,0]",1,49
"Exp3",93,"probability",50,13,"[0,1,0,1,1,1,0,1]",1,51
"Exp3",93,"probability",50,14,"[1,1,0,1,0,0,0,0]",4,50
"Exp3",93,"probability",50,15,"[1,0,1,0,1,0,1,0]",1,49
"Exp3",93,"probability",50,16,"[0,1,1,1,0,0,1,0]",1,49
"Exp3",93,"probability",50,17,"[0,0,0,0,1,1,0,1]",1,50
"Exp3",93,"probability",50,18,"[1,0,0,0,0,1,0,1]",1,51
"Exp3",94,"probability",50,1,"[0,0,1,1,0,1,0,1]",1,51
"Exp3",94,"probability",50,2,"[0,1,1,1,0,0,1,0]",1,51
"Exp3",94,"probability",50,3,"[1,0,1,0,0,1,1,0]",1,51
"Exp3",94,"probability",50,4,"[1,1,1,0,1,0,1,0]",1,51
"Exp3",94,"probability",50,5,"[1,1,0,1,1,1,1,1]",5,49
"Exp3",94,"probability",50,6,"[1,0,1,0,0,1,1,1]",3,50
"Exp3",94,"probability",50,7,"[0,1,0,0,1,0,1,1]",2,49
"Exp3",94,"probability",50,8,"[1,1,1,1,1,1,0,1]",1,48
"Exp3",94,"probability",50,9,"[0,1,0,1,0,0,1,0]",1,51
"Exp3",94,"probability",50,10,"[0,1,1,1,1,1,1,1]",7,49
"Exp3",94,"probability",50,11,"[0,0,1,1,1,1,1,1]",6,49
"Exp3",94,"probability",50,12,"[1,1,1,1,1,0,1,0]",1,52
"Exp3",94,"probability",50,13,"[1,0,0,0,0,1,0,1]",1,49
"Exp3",94,"probability",50,14,"[0,1,0,1,1,1,0,1]",1,50
"Exp3",94,"probability",50,15,"[1,1,0,0,0,1,1,0]",1,52
"Exp3",94,"probability",50,16,"[1,1,0,1,0,0,1,0]",1,49
"Exp3",94,"probability",50,17,"[0,0,1,0,1,1,1,1]",4,51
"Exp3",94,"probability",50,18,"[0,1,1,0,1,0,1,0]",1,49
"Exp3",95,"probability",50,1,"[1,1,0,1,0,0,1,0]",1,51
"Exp3",95,"probability",50,2,"[0,1,0,1,1,1,1,0]",1,59
"Exp3",95,"probability",50,3,"[0,1,0,1,0,1,0,1]",1,51
"Exp3",95,"probability",50,4,"[0,1,0,1,1,0,0,0]",3,32
"Exp3",95,"probability",50,5,"[1,0,1,0,1,1,1,1]",4,43
"Exp3",95,"probability",50,6,"[0,1,1,1,1,1,1,1]",7,51
"Exp3",95,"probability",50,7,"[1,1,0,0,1,1,0,1]",1,35
"Exp3",95,"probability",50,8,"[1,0,1,0,1,0,1,1]",2,42
"Exp3",95,"probability",50,9,"[1,0,1,0,1,0,1,0]",1,43
"Exp3",95,"probability",50,10,"[0,0,1,1,0,1,1,0]",1,47
"Exp3",95,"probability",50,11,"[1,1,0,1,1,1,1,1]",5,45
"Exp3",95,"probability",50,12,"[0,1,0,0,0,1,0,1]",1,62
"Exp3",95,"probability",50,13,"[1,0,0,0,0,1,0,1]",1,60
"Exp3",95,"probability",50,14,"[0,1,0,1,0,0,1,0]",1,40
"Exp3",95,"probability",50,15,"[0,1,0,0,0,0,0,1]",1,60
"Exp3",95,"probability",50,16,"[1,1,1,1,1,0,1,0]",1,54
"Exp3",95,"probability",50,17,"[1,1,1,1,1,1,0,1]",1,42
"Exp3",95,"probability",50,18,"[1,1,0,0,0,0,0,0]",6,45
"Exp3",96,"probability",50,1,"[1,1,0,0,1,1,0,1]",1,66
"Exp3",96,"probability",50,2,"[1,1,0,1,0,0,1,0]",1,52
"Exp3",96,"probability",50,3,"[0,1,1,1,1,1,1,1]",7,27
"Exp3",96,"probability",50,4,"[1,1,0,1,1,0,0,1]",1,58
"Exp3",96,"probability",50,5,"[0,1,0,1,0,0,0,0]",4,86
"Exp3",96,"probability",50,6,"[1,0,1,0,1,0,1,0]",1,52
"Exp3",96,"probability",50,7,"[1,0,0,0,1,0,1,0]",1,28
"Exp3",96,"probability",50,8,"[0,0,1,1,1,1,1,1]",6,19
"Exp3",96,"probability",50,9,"[1,1,1,0,1,0,1,0]",1,34
"Exp3",96,"probability",50,10,"[1,0,0,0,0,0,0,1]",1,81
"Exp3",96,"probability",50,11,"[1,0,1,0,1,0,0,0]",3,23
"Exp3",96,"probability",50,12,"[1,1,0,0,0,1,1,0]",1,34
"Exp3",96,"probability",50,13,"[0,1,0,0,0,1,0,1]",1,51
"Exp3",96,"probability",50,14,"[0,1,1,1,0,0,1,0]",1,29
"Exp3",96,"probability",50,15,"[0,1,0,1,1,1,1,0]",1,64
"Exp3",96,"probability",50,16,"[1,1,1,1,1,1,0,1]",1,21
"Exp3",96,"probability",50,17,"[1,0,1,0,0,0,0,0]",5,23
"Exp3",96,"probability",50,18,"[1,0,1,1,0,1,0,0]",2,33
"Exp3",97,"probability",50,1,"[1,1,0,0,1,1,0,1]",1,50
"Exp3",97,"probability",50,2,"[1,0,1,0,0,1,1,1]",3,50
"Exp3",97,"probability",50,3,"[1,1,1,1,0,0,1,0]",1,50
"Exp3",97,"probability",50,4,"[1,1,0,0,0,1,1,0]",1,50
"Exp3",97,"probability",50,5,"[0,1,0,1,0,0,1,0]",1,50
"Exp3",97,"probability",50,6,"[1,0,1,0,0,1,1,0]",1,50
"Exp3",97,"probability",50,7,"[0,1,0,0,0,0,0,0]",6,51
"Exp3",97,"probability",50,8,"[1,1,1,1,1,0,1,0]",1,51
"Exp3",97,"probability",50,9,"[0,1,0,1,0,1,0,0]",2,51
"Exp3",97,"probability",50,10,"[0,0,1,0,0,0,0,0]",5,50
"Exp3",97,"probability",50,11,"[1,1,0,1,0,0,0,0]",4,51
"Exp3",97,"probability",50,12,"[1,1,0,1,0,0,1,0]",1,50
"Exp3",97,"probability",50,13,"[1,0,1,0,1,0,1,0]",1,50
"Exp3",97,"probability",50,14,"[0,1,1,1,0,0,1,0]",1,50
"Exp3",97,"probability",50,15,"[0,1,1,0,1,0,1,0]",1,50
"Exp3",97,"probability",50,16,"[0,1,0,1,1,1,1,0]",1,50
"Exp3",97,"probability",50,17,"[1,0,0,0,0,0,0,0]",7,50
"Exp3",97,"probability",50,18,"[1,1,1,1,1,1,0,1]",1,49
"Exp3",98,"probability",50,1,"[0,0,1,1,0,1,0,1]",1,48
"Exp3",98,"probability",50,2,"[0,1,1,0,1,0,1,0]",1,50
"Exp3",98,"probability",50,3,"[0,1,1,1,1,1,1,1]",7,60
"Exp3",98,"probability",50,4,"[0,1,0,1,0,1,0,1]",1,50
"Exp3",98,"probability",50,5,"[0,1,0,1,0,0,1,0]",1,59
"Exp3",98,"probability",50,6,"[1,1,0,1,1,1,1,1]",5,73
"Exp3",98,"probability",50,7,"[1,1,1,1,0,0,1,0]",1,48
"Exp3",98,"probability",50,8,"[0,0,1,1,0,1,1,0]",1,50
"Exp3",98,"probability",50,9,"[1,1,0,0,0,1,1,0]",1,50
"Exp3",98,"probability",50,10,"[0,0,0,0,1,1,0,1]",1,32
"Exp3",98,"probability",50,11,"[1,1,0,1,0,0,0,0]",4,64
"Exp3",98,"probability",50,12,"[0,1,0,1,1,1,0,1]",1,71
"Exp3",98,"probability",50,13,"[1,1,1,1,1,1,0,1]",1,85
"Exp3",98,"probability",50,14,"[0,1,0,1,1,1,1,0]",1,47
"Exp3",98,"probability",50,15,"[1,0,1,0,1,0,0,0]",3,57
"Exp3",98,"probability",50,16,"[0,1,0,1,0,1,0,0]",2,50
"Exp3",98,"probability",50,17,"[0,1,0,0,0,0,0,0]",6,82
"Exp3",98,"probability",50,18,"[1,0,1,0,1,0,1,0]",1,51
"Exp3",99,"probability",50,1,"[1,1,1,1,1,0,1,0]",1,14
"Exp3",99,"probability",50,2,"[0,1,0,0,1,0,1,1]",2,63
"Exp3",99,"probability",50,3,"[0,1,0,1,1,0,0,0]",3,67
"Exp3",99,"probability",50,4,"[1,0,1,0,1,1,1,1]",4,60
"Exp3",99,"probability",50,5,"[1,1,0,1,1,0,0,1]",1,53
"Exp3",99,"probability",50,6,"[1,1,0,1,0,0,1,0]",1,49
"Exp3",99,"probability",50,7,"[1,1,1,1,0,0,1,0]",1,53
"Exp3",99,"probability",50,8,"[0,1,1,1,1,1,1,1]",7,93
"Exp3",99,"probability",50,9,"[1,0,0,0,0,1,0,1]",1,69
"Exp3",99,"probability",50,10,"[1,1,1,0,1,0,1,0]",1,43
"Exp3",99,"probability",50,11,"[1,1,0,0,0,1,1,0]",1,40
"Exp3",99,"probability",50,12,"[0,0,1,1,1,1,1,1]",6,87
"Exp3",99,"probability",50,13,"[0,1,0,0,0,1,0,1]",1,53
"Exp3",99,"probability",50,14,"[0,1,0,1,1,1,1,1]",5,70
"Exp3",99,"probability",50,15,"[0,1,0,1,1,1,0,1]",1,60
"Exp3",99,"probability",50,16,"[0,0,1,1,0,1,1,0]",1,45
"Exp3",99,"probability",50,17,"[0,1,1,0,1,0,1,0]",1,36
"Exp3",99,"probability",50,18,"[1,1,0,0,1,1,0,1]",1,60
"Exp3",100,"probability",50,1,"[1,0,0,0,0,0,0,1]",1,10
"Exp3",100,"probability",50,2,"[0,1,0,1,1,1,1,0]",1,67
"Exp3",100,"probability",50,3,"[1,1,0,0,0,1,1,0]",1,91
"Exp3",100,"probability",50,4,"[0,1,0,1,0,0,0,0]",4,34
